ProductDesc,MfgOrderName,ProductNameM,SizeGroupM,MO_Qty,edwMESProcessingComplete,edwContainerName,edwEmployeeNumber,edwFactoryName,edwResourceName,Line_Num,ShiftName,edwWorkflowName,TxnDate,OperationId,OpsSequence,OperationName,InRework,edwTxnName,edwTxnTypeName,edwPreTxnContainerQty,edwPostTxnContainerQty,edwFromOperationName,edwToOperationName,edwFromStep_JobStep,edwToStep_JobStep,ReworkReasonName,edwReasonCodeName,TxnId
P,63561184,10039308104,A,10,Y,63561184-8082499,416684,SNG01                         ,DOC-0142960_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 12:21,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,200000000030791d
P,63561184,10039308104,A,10,Y,63561184-8082500,416684,SNG01                         ,DOC-0142960_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 12:21,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,200000000030791f
P,63561184,10039308104,A,10,Y,63561184-8082501,416684,SNG01                         ,DOC-0142960_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 12:37,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,2E+15
P,63561184,10039308104,A,10,Y,63561184-8082500,416684,SNG01                         ,DOC-0142960_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 12:36,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,2E+15
P,63561184,10039308104,A,10,Y,63561184-8082501,416684,SNG01                         ,DOC-0142960_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 12:54,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,2000000000307ab6
P,63561177,10039308104,A,10,Y,63561177-8082398,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 11:54,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fcba5
P,63561177,10039308104,A,10,Y,63561177-8082398,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 12:00,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fcc0b
P,63561177,10039308104,A,10,Y,63561177-8082399,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 12:51,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fcee3
P,63561177,10039308104,A,10,Y,63561177-8082399,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:08,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd0a1
P,63561177,10039308104,A,10,Y,63561177-8082397,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:10,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fd0cd
P,63561177,10039308104,A,10,Y,63561177-8082397,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:26,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd217
P,63561177,10039308104,A,10,Y,63561177-8082396,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:27,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fd239
P,63561177,10039308104,A,10,Y,63561177-8082396,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:43,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd355
P,63561177,10039308104,A,10,Y,63561177-8082395,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:50,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fd3ce
P,63561177,10039308104,A,10,Y,63561177-8082395,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:04,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd4da
P,63561177,10039308104,A,10,Y,63561177-8082394,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:07,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fd57f
P,63561177,10039308104,A,10,Y,63561177-8082394,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:22,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd793
P,63561177,10039308104,A,10,Y,63561177-8082393,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:24,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fd7b2
P,63561177,10039308104,A,10,Y,63561177-8082393,416369,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:40,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd87e
P,63561177,10039308104,A,10,Y,63561177-8082392,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 15:38,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fdad5
P,63561177,10039308104,A,10,Y,63561177-8082392,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 15:54,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fdbf7
P,63561176,10039308104,A,10,Y,63561176-8082381,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 15:58,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fdc76
P,63561176,10039308104,A,10,Y,63561176-8082381,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:13,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fddd5
P,63561176,10039308104,A,10,Y,63561176-8082382,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:15,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fde0c
P,63561176,10039308104,A,10,Y,63561176-8082382,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:31,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fdf7d
P,63561176,10039308104,A,10,Y,63561176-8082383,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:32,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fdf8b
P,63561176,10039308104,A,10,Y,63561176-8082383,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:47,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe126
P,63561176,10039308104,A,10,Y,63561176-8082384,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:47,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fe12f
P,63561176,10039308104,A,10,Y,63561176-8082384,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:04,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe2ae
P,63561176,10039308104,A,10,Y,63561176-8082385,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:05,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fe2c9
P,63561176,10039308104,A,10,Y,63561176-8082385,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:21,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe461
P,63561176,10039308104,A,10,Y,63561176-8082386,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:25,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fe4a7
P,63561176,10039308104,A,10,Y,63561176-8082386,417113,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:44,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe683
P,63561176,10039308104,A,10,Y,63561176-8082387,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 18:43,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fe9ac
P,63561176,10039308104,A,10,Y,63561176-8082387,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 18:59,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fea98
P,63561176,10039308104,A,10,Y,63561176-8082388,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 18:59,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002feaa5
P,63561176,10039308104,A,10,Y,63561176-8082388,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 19:12,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002febe9
P,63561176,10039308104,A,10,Y,63561176-8082389,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 19:25,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fed2d
P,63561176,10039308104,A,10,Y,63561176-8082389,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 19:42,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002feed6
P,63561176,10039308104,A,10,Y,63561176-8082390,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 19:42,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002feeda
P,63561176,10039308104,A,10,Y,63561176-8082390,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 19:46,00060e40000006c9,12,12-DOC-0142960_OP,N,Hold,,1,1,,,,,,,20000000002fef4b
P,63561176,10039308104,A,10,Y,63561176-8082390,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 20:03,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002ff139
P,63561176,10039308104,A,10,Y,63561176-8082390,414382,SNG01                         ,DOC-0142960_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 20:21,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002ff2f9
P,63561179,10039308104,A,10,Y,63561179-8082317,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 7:03,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fb7ce
P,63561179,10039308104,A,10,Y,63561179-8082317,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 7:22,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fb921
P,63561179,10039308104,A,10,Y,63561179-8082318,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 7:24,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fb933
P,63561179,10039308104,A,10,Y,63561179-8082318,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 7:39,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fba14
P,63561179,10039308104,A,10,Y,63561179-8082319,417109,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 8:04,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fbb15
P,63561179,10039308104,A,10,Y,63561179-8082319,417109,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 8:16,00060e40000006c9,12,12-DOC-0142960_OP,N,Hold,,1,1,,,,,,,20000000002fbb65
P,63561179,10039308104,A,10,Y,63561179-8082319,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 8:20,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fbbcd
P,63561179,10039308104,A,10,Y,63561179-8082319,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 8:20,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fbbd2
P,63561179,10039308104,A,10,Y,63561179-8082320,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 8:20,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fbbd7
P,63561179,10039308104,A,10,Y,63561179-8082320,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 8:30,00060e40000006c9,12,12-DOC-0142960_OP,N,Hold,,1,1,,,,,,,20000000002fbc98
P,63561179,10039308104,A,10,Y,63561179-8082320,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:00,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fbe24
P,63561179,10039308104,A,10,Y,63561179-8082320,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:09,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fbece
P,63561179,10039308104,A,10,Y,63561179-8082321,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:09,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fbed1
P,63561179,10039308104,A,10,Y,63561179-8082321,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:27,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fc08b
P,63561179,10039308104,A,10,Y,63561179-8082322,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:28,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc08f
P,63561179,10039308104,A,10,Y,63561179-8082322,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:46,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fc1bc
P,63561179,10039308104,A,10,Y,63561179-8082323,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 9:46,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc1c1
P,63561179,10039308104,A,10,Y,63561179-8082323,412114,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:00,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fc2d2
P,63561179,10039308104,A,10,Y,63561179-8082324,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:04,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc33e
P,63561179,10039308104,A,10,Y,63561179-8082324,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:21,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fc40a
P,63561179,10039308104,A,10,Y,63561179-8082325,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:22,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc415
P,63561179,10039308104,A,10,Y,63561179-8082325,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:31,00060e40000006c9,12,12-DOC-0142960_OP,N,Hold,,1,1,,,,,,,20000000002fc4a9
P,63561179,10039308104,A,10,Y,63561179-8082325,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:43,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc6c6
P,63561179,10039308104,A,10,Y,63561179-8082325,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:52,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fc876
P,63561179,10039308104,A,10,Y,63561179-8082326,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 10:52,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc882
P,63561179,10039308104,A,10,Y,63561179-8082326,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 11:08,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fc9a6
P,63561177,10039308104,A,10,Y,63561177-8082401,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 11:09,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fc9b7
P,63561177,10039308104,A,10,Y,63561177-8082401,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 11:26,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fca70
P,63561177,10039308104,A,10,Y,63561177-8082400,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 11:28,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move In,,1,1,,,,,,,20000000002fca8b
P,63561177,10039308104,A,10,Y,63561177-8082400,418404,SNG01                         ,DOC-0142960_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 11:45,00060e40000006c9,12,12-DOC-0142960_OP,N,edw Move Std,,1,1,,,,,,,20000000002fcb34
P,63561184,10039308104,A,10,Y,63561184-8082492,418446,SNG01                         ,DOC-0142967_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 13:55,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,2000000000307ef0
P,63561184,10039308104,A,10,Y,63561184-8082493,418446,SNG01                         ,DOC-0142967_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 14:10,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000003080af
P,63561184,10039308104,A,10,Y,63561184-8082492,418446,SNG01                         ,DOC-0142967_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 14:10,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000003080ac
P,63561184,10039308104,A,10,Y,63561184-8082493,418446,SNG01                         ,DOC-0142967_WS10A,10,Shift 1,DOC-0143161_WF,12/31/2020 14:24,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,2E+15
P,63561179,10039308104,A,10,Y,63561179-8082318,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:09,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fd0c5
P,63561179,10039308104,A,10,Y,63561179-8082317,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:42,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fd334
P,63561179,10039308104,A,10,Y,63561179-8082318,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:42,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd32d
P,63561179,10039308104,A,10,Y,63561179-8082317,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:50,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd3c4
P,63561179,10039308104,A,10,Y,63561179-8082320,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 13:50,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fd3da
P,63561179,10039308104,A,10,Y,63561179-8082320,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:06,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd513
P,63561179,10039308104,A,10,Y,63561179-8082319,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:06,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fd525
P,63561179,10039308104,A,10,Y,63561179-8082319,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:20,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd759
P,63561179,10039308104,A,10,Y,63561179-8082322,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:24,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fd7a8
P,63561179,10039308104,A,10,Y,63561179-8082322,420341,SNG01                         ,DOC-0142967_WS04A,4,Shift 1,DOC-0143161_WF,12/29/2020 14:37,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fd84f
P,63561179,10039308104,A,10,Y,63561179-8082321,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 15:37,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fdaca
P,63561179,10039308104,A,10,Y,63561179-8082321,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 15:49,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fdb74
P,63561179,10039308104,A,10,Y,63561179-8082323,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 15:58,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fdc70
P,63561179,10039308104,A,10,Y,63561179-8082323,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:14,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fddec
P,63561179,10039308104,A,10,Y,63561179-8082324,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:17,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fde48
P,63561179,10039308104,A,10,Y,63561179-8082324,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:31,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fdf78
P,63561179,10039308104,A,10,Y,63561179-8082325,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:42,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fe0a3
P,63561179,10039308104,A,10,Y,63561179-8082325,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 16:58,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe208
P,63561179,10039308104,A,10,Y,63561179-8082326,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:00,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fe24a
P,63561179,10039308104,A,10,Y,63561179-8082326,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:03,00060e40000005dc,19,19-DOC-0142967_OP,N,Hold,,1,1,,,,,,,20000000002fe297
P,63561179,10039308104,A,10,Y,63561179-8082326,417819,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:05,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fe2c5
P,63561179,10039308104,A,10,Y,63561179-8082326,417819,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:14,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe3a8
P,63561177,10039308104,A,10,Y,63561177-8082401,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:23,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fe482
P,63561177,10039308104,A,10,Y,63561177-8082401,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:36,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe5b3
P,63561177,10039308104,A,10,Y,63561177-8082400,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:39,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fe5fd
P,63561177,10039308104,A,10,Y,63561177-8082400,414948,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 17:49,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move Std,,1,1,,,,,,,20000000002fe717
P,63561177,10039308104,A,10,Y,63561177-8082397,417669,SNG01                         ,DOC-0142967_WS04A,4,Shift 2,DOC-0143161_WF,12/29/2020 18:50,00060e40000005dc,19,19-DOC-0142967_OP,N,edw Move In,,1,1,,,,,,,20000000002fe9eb
